question_index,question_id,question,relevant_doc_count,relevant_table_count,evidence_count,evidence_variables,query_df_variables,query_uses_df,query_uses_dfs,query_assigns_result,query_length
913,913,"Trong số các công ty mẹ CTCP Phát triển Bất động sản Văn Phú, CTCP Phát triển Bất động sản Phát Đạt và CTCP Dịch vụ Bất động sản Đất Xanh, có bao nhiêu đơn vị ghi nhận số dư cuối kỳ khoản nợ ngắn hạn với bên liên quan lớn hơn 1 tỷ đồng vào cuối năm 2024?",0,0,0,,,False,False,False,0
914,914,"Giá trị Lãi cơ bản trên cổ phiếu cao nhất của Tổng Công ty Sông Đà - CTCP qua các năm tài chính 2019, 2020, 2021, 2022 và 2023 là bao nhiêu nghìn đồng/CP?",0,0,0,,,False,False,False,0
915,915,"Năm 2016, tổng chi phí tài chính của MPC công ty mẹ, SAB công ty mẹ và HAG công ty mẹ là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
916,916,"Chi phí trả trước ngắn hạn của FOX công ty mẹ ghi nhận ở mức cao nhất vào cuối các năm 2016, 2018, 2019 và 2020 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
917,917,"Giá trị tổng dư nợ phải trả người bán ngắn hạn bình quân năm 2017 của công ty mẹ CTCP Container Việt Nam (VSC), công ty mẹ CTCP Hàng không Vietjet (VJC) và công ty mẹ Tổng Công ty Cảng Hàng không Việt Nam (ACV) là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
918,918,"Giá trị trung bình số dư cam kết L/C tính đến ngày 31/12/2024 của Ngân hàng TMCP An Bình công ty mẹ, Ngân hàng TMCP Đông Nam Á công ty mẹ, Ngân hàng TMCP Đầu tư và Phát triển Việt Nam công ty mẹ và Ngân hàng TMCP Quân đội công ty mẹ, bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
919,919,"Hãy tính trung bình số dư khoản phải trả người bán ngắn hạn cuối năm 2019 của CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai, CTCP Hoàng Anh Gia Lai và CTCP Tập đoàn Thủy sản Minh Phú theo đơn vị triệu đồng.",0,0,0,,,False,False,False,0
920,920,"Tổng giá trị đầu tư vào công ty liên kết của Tổng Công ty Lâm nghiệp Việt Nam - CTCP (VIF), Tập đoàn Công nghiệp Cao su Việt Nam - CTCP (GVR) và Tổng công ty Phân bón và Hóa chất Dầu khí - CTCP (DPM) vào cuối năm 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
921,921,"Năm nào SAB công ty mẹ có số dư cuối kỳ phải trả cho Công ty Liên doanh TNHH Crown Sài Gòn cao nhất trong các năm 2019, 2021 và 2025?",0,0,0,,,False,False,False,0
922,922,"Tính tổng chi phí tài chính của CTCP Tập đoàn Khải Hoàn Land, CTCP Phát triển Bất động sản Phát Đạt, CTCP Đầu tư Hải Phát và CTCP Dịch vụ Bất động sản Đất Xanh trong năm 2025, tính bằng trăm tỷ VNĐ.",0,0,0,,,False,False,False,0
923,923,"Tổng chi phí nhân công của CTCP Tập đoàn Đại Dương trong các năm 2016, 2017, 2018 và 2019 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
924,924,Tổng chi phí khấu hao bất động sản đầu tư của DXG ở mức công ty mẹ trong giai đoạn từ 2021 đến 2025 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
925,925,"Ngân hàng TMCP Việt Á (VAB) có vốn điều lệ cao nhất vào năm nào trong số các năm 2020, 2024 và 2025?",0,0,0,,,False,False,False,0
926,926,"Ở cuối năm 2020, mức trung bình của tỷ trọng thành phẩm trong tổng giá trị hàng tồn kho (giá gốc) của CTCP Tập đoàn Masan (MSN), CTCP Masan MeatLife (MML), CTCP Tập đoàn Thủy sản Minh Phú (MPC) và CTCP Sữa Việt Nam (VNM) là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
927,927,"Tính trung bình số dư thuế và các khoản phải nộp nhà nước cuối năm tại công ty mẹ của VPI, DIG, VRE, DXG và PDR năm 2016 ra đơn vị tỷ đồng.",0,0,0,,,False,False,False,0
928,928,"Ngân hàng TMCP Phương Đông (OCB) công ty mẹ có chi phí trích lập dự phòng cụ thể cho vay khách hàng lớn nhất vào năm nào trong các năm 2017, 2018, 2019 và 2025?",0,0,0,,,False,False,False,0
929,929,"Ngân hàng TMCP Quân đội (MBB) có số dư đầu tư Trái phiếu Chính phủ lớn nhất trong các năm 2015, 2016, 2017, 2018 và 2022 là năm nào?",0,0,0,,,False,False,False,0
930,930,"Chỉ tiêu phải thu cổ tức và lợi nhuận được chia ngắn hạn của PC1 công ty mẹ đạt mức giá trị lớn nhất bao nhiêu tỷ đồng trong các năm 2022, 2023, 2024, 2025?",0,0,0,,,False,False,False,0
931,931,"Giá trị trung bình của tỷ lệ hao mòn, khấu hao lũy kế trên nguyên giá tài sản cố định của GEE, GEX, VGC, SAM và PC1 ở công ty mẹ vào năm 2025 là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
932,932,"Trong năm 2020, có bao nhiêu công ty mẹ của MBB, HDB, KLB và NAB có cam kết thuê hoạt động đến hạn trong 1 năm lớn hơn 40 tỷ đồng?",0,0,0,,,False,False,False,0
933,933,"Đối với VNM, năm nào có mức tiền chi trả cổ tức cao nhất trong các năm 2015, 2016, 2018 và 2021?",0,0,0,,,False,False,False,0
934,934,"Tổng doanh thu hoạt động tài chính của VGC năm 2018, PC1 năm 2018 và SJG trong kỳ từ 06/4/2018 đến 31/12/2018 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
935,935,"Giá trị trung bình tỷ lệ trích lập Quỹ khen thưởng, phúc lợi so với Lợi nhuận thuần của HDG, GEG và DNH tại đơn vị công ty mẹ trong năm 2023 là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
936,936,"Năm nào CRE có giá trị chỉ tiêu Tổng doanh thu chưa thực hiện ngắn hạn (số dư cuối kỳ) cao nhất trong các năm 2020, 2021, 2022 và 2025?",0,0,0,,,False,False,False,0
937,937,"Tính trung bình cộng giá trị chứng khoán nợ vào ngày 31 tháng 12 của các năm 2017, 2018, 2019 và 2020 của Ngân hàng TMCP Công thương Việt Nam (CTG) là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
938,938,"Tính tổng số dư cho vay khách hàng cuối kỳ năm 2018 của các ngân hàng TMCP Hàng hải Việt Nam (MSB), TMCP Xuất nhập khẩu Việt Nam (EIB) và TMCP Sài Gòn Thương Tín (STB), đơn vị tính: Triệu đồng.",0,0,0,,,False,False,False,0
939,939,"Tính tỷ lệ hao mòn lũy kế trung bình của TSCĐ hữu hình năm 2022 đối với CTCP Vàng bạc Đá quý Phú Nhuận (PNJ), CTCP Đầu tư Thế giới Di động (MWG), CTCP Đầu tư Dịch vụ Hoàng Huy (HHS) và CTCP Tasco (HUT) theo đơn vị phần trăm.",0,0,0,,,False,False,False,0
940,940,"Giá trị trung bình doanh thu hoạt động tài chính của Tổng Công ty Sông Đà - CTCP trong các năm 2019, 2020 và 2021 là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
941,941,"Số dư phải trả ngắn hạn khác với công ty con của công ty mẹ CTCP Đầu tư Nam Long vào cuối các năm 2017, 2018, 2021 và 2025. Giá trị lớn nhất trong các năm này là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
942,942,"Trung bình lãi thuần từ hoạt động kinh doanh ngoại hối năm 2020 của công ty mẹ Ngân hàng TMCP Việt Nam Thịnh Vượng (VPB), công ty mẹ Ngân hàng TMCP Xuất nhập khẩu Việt Nam (EIB) và công ty mẹ Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh (HDB) là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
943,943,"Giá trị trung bình của chỉ tiêu Tiền và các khoản tương đương tiền của CTCP - Tổng công ty Phân bón Dầu khí Cà Mau (DCM), Tổng Công ty Lâm nghiệp Việt Nam - CTCP (VIF) và CTCP Thép Nam Kim (NKG) trong năm 2018 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
944,944,"Chi phí xây dựng cơ bản dở dang cuối kỳ của CTCP Tập đoàn Đức Long Gia Lai đạt giá trị lớn nhất trong các năm 2020, 2021, 2022 và 2023 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
945,945,"Trung bình cộng của tỷ trọng ngoại tệ USD trong tổng dư lượng ngoại tệ ghi nhận ngoài bảng cân đối kế toán cuối năm 2023 của CTCP Masan High-Tech Materials (MSR), Tập đoàn Công nghiệp Cao su Việt Nam - CTCP (GVR) và CTCP Nhựa An Phát Xanh (AAA) là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
946,946,"Trong các năm 2018, 2020 và 2022, NVL có số dư cuối năm Chi phí xây dựng cơ bản dở dang lớn nhất vào năm nào?",0,0,0,,,False,False,False,0
947,947,"Trung bình tổng giá vốn hàng bán của CTCP Phát triển Hạ tầng Kỹ thuật qua các năm 2016, 2017, 2020, 2024 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
948,948,"Trong các năm 2017, 2018, 2019, 2023 và 2024, Tổng giá trị xây dựng cơ bản dở dang cuối kỳ của PLX đạt mức lớn nhất vào năm nào?",0,0,0,,,False,False,False,0
949,949,"Có bao nhiêu trong số các ngân hàng TMCP Á Châu, TMCP Quân đội, TMCP Xuất nhập khẩu Việt Nam và TMCP Đầu tư và Phát triển Việt Nam có lãi thuần từ hoạt động kinh doanh ngoại hối dương trong năm 2025 lớn hơn 1 nghìn tỷ đồng?",0,0,0,,,False,False,False,0
950,950,"Trong các năm 2019, 2020, 2021 và 2022, năm nào ghi nhận tổng giá trị giao dịch với bên liên quan cao nhất cho công ty mẹ CTCP Vincom Retail (mã VRE)?",0,0,0,,,False,False,False,0
951,951,"Chỉ tiêu thu nhập bình quân tháng/người của VCB đạt giá trị lớn nhất là bao nhiêu triệu đồng trong các năm 2018, 2019 và 2025?",0,0,0,,,False,False,False,0
952,952,"Trung bình số dư ngắn hạn của phải thu khác tại DTK qua báo cáo công ty mẹ các năm 2022, 2023 và báo cáo hợp nhất các năm 2024, 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
953,953,"Tại Ngân hàng TMCP Công Thương Việt Nam công ty mẹ, năm nào trong các năm 2016, 2021 và 2022 có giá trị còn lại cuối năm của tài sản cố định vô hình tổng cộng cao nhất?",0,0,0,,,False,False,False,0
954,954,"Tính giá trị trung bình chi phí lãi vay của DPM, VIF và HSG tại năm 2018 theo đơn vị tỷ đồng.",0,0,0,,,False,False,False,0
955,955,"Trung bình tỷ trọng cho vay ngắn hạn trong tổng dư nợ cho vay khách hàng vào cuối năm 2019 tại công ty mẹ của Ngân hàng TMCP Á Châu (ACB), Ngân hàng TMCP Quân đội (MBB), Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BID) và Ngân hàng TMCP Sài Gòn Tài Lộc (STB) là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
956,956,"Lợi nhuận trước thuế bình quân khu vực Miền Bắc của SHB trong các năm 2016, 2020, 2022 và 2024 là bao nhiêu, tính theo triệu đồng?",0,0,0,,,False,False,False,0
957,957,"Tính giá trị trung bình của tỷ trọng tài sản có kỳ hạn định lại lãi suất 1-3 tháng trên Tổng tài sản tại năm 2020 của EIB, STB và SSB ra con số bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
958,958,"Tổng số dư nợ vay dài hạn từ ngân hàng cuối năm 2018 của Tập đoàn VINGROUP - CTCP, Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng và CTCP Bluemarq Group là mấy nghìn tỷ đồng?",0,0,0,,,False,False,False,0
959,959,"Vào cuối năm nào trong các năm 2016, 2017, 2018 và 2020, vốn chủ sở hữu của Tập đoàn Công nghiệp Cao su Việt Nam - CTCP (GVR) đạt mức cao nhất?",0,0,0,,,False,False,False,0
960,960,"Năm nào trong các năm 2017, 2019, 2020, 2021 và 2023 ghi nhận lưu chuyển tiền thuần từ hoạt động kinh doanh của QNS trên cơ sở công ty mẹ cao nhất?",0,0,0,,,False,False,False,0
961,961,"Tổng giá trị hàng tồn kho cuối kỳ lớn nhất của CTCP Nông nghiệp BAF Việt Nam (công ty mẹ) trong các năm 2020, 2022, 2024 và 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
962,962,"Xin tính tỷ số nợ phải trả trên vốn chủ sở hữu trung bình của Công ty CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi (DNH) - công ty mẹ trong các năm 2016, 2017, 2018, 2021 và 2022.",0,0,0,,,False,False,False,0
963,963,"Trong số CTCP Tập đoàn PC1 (PC1) – công ty mẹ, Tổng Công ty Viglacera - CTCP (VGC) – công ty mẹ và CTCP SAM Holdings (SAM) – công ty mẹ, vào cuối năm 2016, số công ty có số dư tiền và tương đương tiền ngắn hạn trên 100 tỷ đồng là bao nhiêu?",0,0,0,,,False,False,False,0
964,964,"Tổng chi phí lãi vay ngắn hạn phải trả cuối năm 2023 của CTCP Tập đoàn Khải Hoàn Land, CTCP Bất động sản Thế Kỷ và Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
965,965,"Trong năm 2022, có bao nhiêu trong số CTCP Phát triển Sunshine Homes công ty mẹ, CTCP Dịch vụ Bất động sản Đất Xanh công ty mẹ và CTCP Tập đoàn C.E.O công ty mẹ có giá trị Chi phí không được trừ khi tính thuế TNDN lớn hơn 20 tỷ đồng?",0,0,0,,,False,False,False,0
966,966,"Có bao nhiêu trong số CTCP Tập đoàn Hà Đô, CTCP Điện Gia Lai và CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi có dòng tiền thuần từ hoạt động kinh doanh lớn hơn 1 nghìn tỷ đồng trong năm 2025?",0,0,0,,,False,False,False,0
967,967,"Trong các năm 2017, 2021, 2023, 2024 và 2025, tổng số dư cuối năm dự phòng rủi ro cho vay khách hàng của Ngân hàng TMCP Đầu tư và Phát triển Việt Nam đạt mức cao nhất là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
968,968,"Giá trị tỷ trọng khoản vay bằng USD trong tổng khoản vay dài hạn cao nhất của công ty mẹ POW trong các mốc cuối năm 2017, 2019, 2022, 2023 và 2024 là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
969,969,"Giá vốn bán điện cao nhất của CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi (mã DNH) trong các năm 2017, 2018 và 2019 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
970,970,"Xác định phần trăm tỷ trọng quỹ dự phòng tài chính trong vốn chủ sở hữu cuối kỳ của Ngân hàng TMCP Á Châu trung bình qua các năm 2015, 2021, 2023 và 2025.",0,0,0,,,False,False,False,0
971,971,CTCP Tập đoàn Khải Hoàn Land ở phạm vi công ty mẹ ghi nhận tổng chi phí hoa hồng môi giới bất động sản cao nhất vào năm nào trong giai đoạn 2019 đến 2023?,0,0,0,,,False,False,False,0
972,972,"Thu nhập khác cao nhất của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng (DIG) công ty mẹ trong các năm 2021, 2023 và 2025 là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
973,973,"Có bao nhiêu công ty trong số công ty mẹ CTCP Tập đoàn Hoa Sen, công ty mẹ CTCP Tập đoàn Hòa Phát và công ty mẹ CTCP Masan High-Tech Materials có lưu chuyển tiền thuần từ hoạt động kinh doanh dương trong năm 2022?",0,0,0,,,False,False,False,0
974,974,"Trong các năm 2022, 2023, 2024 và 2025, tổng giá trị tài sản và chứng từ giữ hộ, bảo quản của Ngân hàng TMCP Công Thương Việt Nam cao nhất vào năm nào?",0,0,0,,,False,False,False,0
975,975,"Giá trị trung bình của chi phí thuế thu nhập doanh nghiệp hiện hành trong năm 2024 của MCH, MSN, VNM và ASM là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
976,976,"Tính tỷ trọng chi phí khấu hao trên tổng chi phí quản lý doanh nghiệp năm 2022 của CTCP Tập đoàn Masan (MSN) công ty mẹ, CTCP Tập đoàn Thủy sản Minh Phú (MPC) công ty mẹ, CTCP Sữa Việt Nam (VNM) công ty mẹ và CTCP Masan MeatLife (MML) công ty mẹ, sau đó lấy trung bình của 4 tỷ trọng này theo đơn vị phần trăm.",0,0,0,,,False,False,False,0
977,977,"Tỷ số nợ dài hạn trên vốn chủ sở hữu trung bình tại công ty mẹ của Tổng công ty Phân bón và Hóa chất Dầu khí - CTCP, CTCP Nhựa An Phát Xanh và CTCP Masan High-Tech Materials trong năm 2017 là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
978,978,"Trong các năm 2020, 2022 và 2025, năm nào CTCP Tập đoàn Đầu tư Địa ốc No Va có số dư chi phí xây dựng phải trả ngắn hạn cao nhất?",0,0,0,,,False,False,False,0
979,979,"Tỷ trọng lãi tiền gửi trong tổng doanh thu hoạt động tài chính năm 2022 của Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP (POW), Tổng Công ty Khí Việt Nam - CTCP (GAS), Tổng Công ty Điện lực TKV - CTCP (DTK) và CTCP Điện Gia Lai (GEG) là bao nhiêu %?",0,0,0,,,False,False,False,0
980,980,"Tỷ trọng Trạng thái tiền tệ nội bảng thuần trên Tổng tài sản của HDB đạt mức cao nhất bao nhiêu % trong các năm 2018, 2021, 2022 và 2024?",0,0,0,,,False,False,False,0
981,981,"Năm nào BSR có doanh thu thuần từ sản phẩm khí LPG cao nhất trong các mốc năm 2017, 2019, 2021, 2022 và 2025?",0,0,0,,,False,False,False,0
